code,name,name_fa,country_code,city_name,city_name_fa,is_international
ASB,Ashgabat,فرودگاه عشق‌آباد,TM,Ashgabat,عشق‌آباد,0
ASD,Andros Town Intl,فرودگاه بین‌المللی اندرس تاون,BS,Andros Town,آندروس,0
ASF,Astrakhan,فرودگاه آستراخان,RU,Astrakhan,آستراخان,0
ASG,ASG,فرودگاه اشبرتون,NZ,,Ashburton,0
ASH,ASH,فرودگاه شهری نشوا,US,,نیوفیلدس,0
ASI,RAF Ascension Island Station,فرودگاه نیروی هوایی سلطنتی جزیره اسنشن,SH,Ascension Island,Georgetown,0
ASJ,Amami,فرودگاه امامی,JP,Amami O Shima,Amami Island,0
ASK,Yamoussoukro,,CI,Yamoussoukro,,0
ASM,Asmara Intl,فرودگاه بین‌المللی اسمره,ER,Asmara,اسمره,1
ASN,ASN,فرودگاه شهری تالادیگا,US,,Talladega,0
ASO,Asosa,Asosa Airport,ET,Asosa,Asosa,0
ASP,Alice Springs,فرودگاه آلیس اسپرینگز,AU,Alice Springs,آلیس اسپرینگز,0
ASQ,ASQ,فرودگاه آستین (FAA: 9U3),US,,آستین,0
ASR,Kayseri,فرودگاه بین‌المللی ارکیلت,TR,Kayseri,استان قیصریه,0
AST,AST,فرودگاه منطقه‌ای آستوریا,US,,آستوریا,0
ASU,Silvio Pettirossi Intl,فرودگاه بین‌المللی سیلویو پتیروسی,PY,Asuncion,آسونسیون,1
ASV,Amboseli,فرودگاه امبوسلی,KE,Amboseli,Amboseli,0
ASW,Aswan Intl,فرودگاه بین‌المللی اسوان,EG,Aswan,اسوان,1
ASX,ASX,فرودگاه شعله جاودانی جان اف کندی,US,,آشلند,0
ASZ,Asirim,Asirim Airport,PG,Asirim,Asirim,0
ATA,ATA,فرودگاه کامندنتی فاپ جرمان آریاس گرازیانی,PE,,اواراز,0
ATB,Atbara,فرودگاه آتبارا,SD,Atbara,عطبره (سودان),0
ATC,Arthur's Town,فرودگاه آرتورز تاون,BS,Arthur's Town,آرتورز تاون,0
ATD,Atoifi,Atoifi Airport,SB,Atoifi,Atoifi,0
ATE,ATE,فرودگاه شهری انتلر (FAA: 80F),US,,انتلر,0
ATF,ATF,فرودگاه چاچوان,EC,,آمباتو,0
ATG,ATG,Attock Airport,PK,,Attock,0
ATH,Eleftherios Venizelos Intl,فرودگاه بین‌المللی آتن(succeeded Ellinikon International Airport),GR,Athens,آتن,1
ATI,ATI,Artigas International Airport,UY,,آرتیگاس,1
ATJ,ATJ,Antsirabe Airport,MG,,Antsirabe,0
ATK,Atqasuk Edward Burnell Sr. Memorial,فرودگاه اتکاسوک ادورد بورنل سر ممریال,US,Atqasuk,آتکاسوک,0
ATL,Hartsfield-Jackson Atlanta Intl,فرودگاه بین‌المللی هارتسفیلد-جکسون آتلانتا,US,Atlanta,آتلانتا,1
ATM,ATM,فرودگاه آلتمیرا,BR,,التمیرا,0
ATN,Namatanai,فرودگاه ناماتانائی,PG,Namatanai,ناماتانائی,0
ATO,Ohio University,فرودگاه گردن ک. بوش (Snyder Field) (FAA: UNI),US,Athens,اتنز,0
ATP,Aitape Airstrip,Aitape Airstrip,PG,Aitape,آئیتاپه,0
ATQ,Sri Guru Ram Dass Jee Intl,فرودگاه بین‌المللی سری گرو رام داس جی,IN,Amritsar,امریتسار,1
ATR,Mouakchott Intl,فرودگاه بین‌المللی اتر,MR,Atar,اطار,1
ATS,ATS,فرودگاه شهری آرتیزا,US,,آرتیژا,0
ATT,Atmautluak,فرودگاه اتماوتلواک (FAA: 4A2),US,Atmautluak,آتمااوتلواک,0
ATU,Casco Cove,پایگاه محافظت کسکو کوو کووست,US,Attu Island,Attu Island,0
ATV,Ati,فرودگاه اتی,TD,Ati,Ati,0
ATW,Outagamie County Regional,فرودگاه منطقه‌ای اوتاگامی کانتی,US,Appleton,Greenville,0
ATX,Atbasar,فرودگاه آتباسار,KZ,Atbasar,آتباسار,0
ATY,Watertown,فرودگاه محلی واترتاون,US,Watertown,وترتاون,0
ATZ,Assiut,فرودگاه اسیوط,EG,Asyut,اسیوط,1
AUA,Queen Beatrix International,فرودگاه بین‌المللی کویین بیاتریکس,AW,Aruba,اورنجستاد,1
AUB,Itauba,Itauba Airport,BR,Munich,Itauba,0
AUC,Santiago Pérez Quiroz,فرودگاه سانتیاگو پتی‌آزه گویرز,CO,Arauca,Arauca,0
AUD,Augustus Downs,Augustus Downs Airport,AU,Augustus Downs,Augustus Downs,0
AUE,Abu Rudeis,Abu Rudeis Airport,EG,Abu Rudeis,Abu Rudeis,0
AUF,AUF,فرودگاه ین–برنچ,FR,,اگزر,0
AUG,Augusta,فرودگاه ایالنی آگوستا,US,Augusta,آگوستا,0
AUH,Abu Dhabi Intl,فرودگاه بین‌المللی ابوظبی,AE,Abu Dhabi,ابوظبی,1
AUI,Aua Island,Aua Island Airport,PG,Aua Island,Aua Island,0
AUJ,Ambunti,Ambunti Airport,PG,Ambunti,آمبونتی,0
AUK,Alakanuk,فرودگاه آلاکانوک,US,Alakanuk,آلاکانوک,0
AUL,Aur Island,فرودگاه اور (جزایر مارشال),MH,Aur Island,Aur Atoll,0
AUM,AUM,فرودگاه شهری استن,US,,آستین,0
AUN,Auburn,فرودگاه کالیفرنیا، شهرستان اوبرن,US,Auburn,آوبرن,0
AUO,AUO,فرودگاه منطقه‌ای دانشگاه اوبرن,US,,آوبرن,0
AUP,Agaun,فرودگاه اگاو,PG,Agaun,Agaun,0
AUQ,Atuona,فرودگاه اتوونا,PF,Hiva Oa,Atuona,0
AUR,Aurillac,فرودگاه اوریاک,FR,Aurillac,اوریاک,0
AUS,Austin Bergstrom Intl,فرودگاه بین‌المللی آستین,US,Austin,آستین,1
AUT,AUT,Atauro Airport,TL,,Atauro Island,0
AUU,Aurukun,فرودگاه اوروکون,AU,Aurukun,Aurukun,0
AUV,Aumo,Aurno Airport,PG,Aumo,Aurno,0
AUW,Downtown Wausau,فرودگاه وسو داونتاون,US,Wausau,واسا,0
AUX,Araguaina,فرودگاه آراگوینا,BR,Araguaina,Araguaína,0
AUY,Aneityum,فرودگاه اناتوم,VU,Anatom Island,Anatom,0
AUZ,Aurora Municipal,فرودگاه شهرستان اورورا (ایلی‌نوی) (FAA: ARR),US,Aurora,آرورا,0
AVA,AVA,فرودگاه انشون وانگوشو,CN,,ولایت آوا (چیبا),0
AVB,AVB,پایگاه هوایی اویانو,IT,,آویانو,0
AVF,Avoriaz,Avoriaz Airport,FR,Avoriaz,Avoriaz,0
AVG,AVG,Auvergne Airport,AU,,Auvergne,0
AVI,Maximo Gomez,فرودگاه ماکسیمو گومز,CU,Ciego de Avila,سیه‌گو ده آویلا,0
AVJ,Avila,,ES,Avila,,0
AVK,Arvaikheer,فرودگاه آروایخیر,MN,Arvaikheer,آروایخیر,0
AVN,Avignon-Caum,فرودگاه اوینی–کومونت,FR,Avignon,اوینیون,0
AVO,AVO,فرودگاه ایون پارک ایگزکیتیو,US,,آوون پارک,0
AVS,Segovia,,ES,Segovia,,0
AVU, Avu Avu,Avu Avu Airport,SB,Avu Avu,Avu Avu,0
AVV,Avalon,فرودگاه اولان,AU,Melbourne,Avalon,0
AWB,Awaba,فرودگاه آوابا,,,Awaba,0
AWD,Aniwa,فرودگاه انیوا,VU,Aniwa Island,Aniwa Island,0
AWE,Alowe,Alowe Airport,GA,Alowe,Alowe,0
AWK,Wake Island,فرودگاه ویک آیلند,UM,Wake Island,جزیره ویک,0
AWM,AWM,فرودگاه شهری وست ممفیس,US,,ممفیس غربی,0
AWN,Alton Downs,Afton Downs Airport,AU,Alton Downs,Afton Downs,0
AWP,AWP,Austral Downs Airport,AU,,Austral Downs,0
AWR,Awar,Awar Airport,PG,Awar,Awar,0
AWZ,Ahwaz,فرودگاه بین‌المللی اهواز,IR,Ahwaz,اهواز,0
AXA,Clayton J. Lloyd Intl,فرودگاه بین‌المللی کلیتن جی. لوید,AI,Anguilla,The Valley,0
AXB,Alexandria Bay,فرودگاه صحرایی ماکسسون (FAA: 89N),,Ny,الکساندریا بای,0
AXC,Aramac,فرودگاه آرامک,AU,Aramac,Aramac,0
AXD,Demokritos,فرودگاه بین‌المللی الکساندروپولیس,GR,Alexandroupolis,الکساندروپولیس,0
AXE,Xanxere,Xanxere Airport,BR,Xanxere,Xanxerê,0
AXF,Bayanhaote Airport,,CN,Alxa Left Banner,,0
AXG,AXG,فرودگاه شهری آلگونا (FAA: AXA),US,,آلگونا,0
AXK,Ataq,Ataq Airport,YE,Ataq,عتاق,0
AXL,Alexandria Station,Alexandria Airport,AU,Alexandria Station,Alexandria,0
AXM,El Eden Intl,فرودگاه بین‌المللی ال ادن,CO,Armenia,Armenia,0
AXN,AXN,فرودگاه شهری اسکندریه,US,,الکساندریا,0
AXP,Springpoint,فرودگاه اسپرینگ پوینت,BS,Spring Point,Spring Point,0
AXR,Arutua,Arutua Airport,PF,Arutua,Arutua,0
AXT,Akita,فرودگاه اکیتا,JP,Akita,آکیتا (شهر),0
AXU,Axum,فرودگاه اکسوم,ET,Axum,اکسوم,0
AXV,AXV,فرودگاه نیل آرمسترانگ,US,,واپاکونتا,0
AXX,AXX,Angel Fire Airport,US,,آنجل فایر,0
AYC,Ayacucho,فرودگاه کورونل آلفردو مندیویل دوارته,CO,Ayacucho,Ayacucho,0
AYD,Alroy Downs,Alroy Downs Airport,AU,Alroy Downs,Alroy Downs,0
AYG,Yaguara,Yaguara Airport,CO,Yaguara,Yaguara,0
AYI,Yari,Yari Airport,CO,Yari,Yari,0
AYK,AYK,فرودگاه آرقالیق,KZ,,آرقالیق,0
AYL,AYL,Anthony Lagoon Airport,AU,,Anthony Lagoon,0
AYN,Anyang,Anyang Airport,CN,Anyang,آنیانگ,0
AYP,Yanamilla,فرودگاه کورونل آلفردو مندیویل دوارته,PE,Ayacucho,آیاکوچو,0
AYQ,Connellan,فرودگاه اولورو,AU,Ayers Rock,یولارا,0
AYR,Ayr,Ayr Airport,AU,Ayr QLD,Ayr,0
AYS,Ware County,فرودگاه ویکراس-ویر کانتی,US,Waycross,ویکراس,0
AYT,Antalya,فرودگاه آنتالیا,TR,Antalya,آنتالیا,1
AYU,AYU,فرودگاه اییورا,PG,,Aiyura,0
AYW,Ayawasi,فرودگاه آیاواسی,ID,Ayawasi,Ayawasi,0
AYY,AYY,,LK,,,0
AZB,Amazon Bay,Amazon Bay Airport,PG,Amazon Bay,Amazon Bay,0
AZD,Yazd,فرودگاه شهید صدوقی یزد,IR,Yazd,یزد,0
AZG,Apatzingan,Pablo L. Sidar Airport,MX,Apatzingan,اپاتزینگان,0
AZL,Fazenda Tucunare,,BR,Sapezal,,0
AZN,Andizhan,فرودگاه اندیجان,UZ,Andizhan,اندیجان,0
AZP,Atizapan,Atizapan Airport,MX,Mexico City,مکزیکو سیتی,0
AZR,Adrar,فرودگاه توئات-شیخ سیدی محمد بالکبیر,DZ,Adrar,Adrar,0
AZS,AZS,فرودگاه بین‌المللی سامانالف ال کتی,DO,,El Catey,1
AZT,Zapatoca,Zapatoca Airport,CO,Zapatoca,Zapatoca,0
AZZ,Ambriz,فرودگاه آمبریز,AO,Ambriz,آمبریز,0
BAA,Bialla,Bialla Airport,PG,Bialla,Bialla,0
BAC,BAC,Barranca de Upia Airport,CO,,Barranca de Upia,0
BAE,BAE,فرودگاه بارسلونت-سینت-پونس,FR,,بارسلونت / Saint-Pons,0
BAG,Loakan,فرودگاه لواکان,PH,Baguio,باگیو,0
BAH,Bahrain Intl,فرودگاه بین‌المللی بحرین,BH,Bahrain,محرق (بحرین),1
BAI,Buenos Aires,فرودگاه بوئنوس آیرس، کاستاریکا,CR,Buenos Aires,Buenos Aires,0
BAJ,BAJ,Bali Airport,PG,,بالی,0
BAK,Metropolitan Area,,AZ,Baku,,0
BAL,Batman,فرودگاه باتمان,TR,Batman,باتمان,0
BAM,BAM,فرودگاه بتل ماونتن (Lander County Airport),US,,بتل مانتین,0
BAN,BAN,,CD,,,0
BAO,Udorn,Udon Air Base,TH,Ban Mak Khaen,Ban Mak Khaen,0
BAP,Baibara,Baibara Airport,PG,Baibara,Baibara,0
BAQ,Ernesto Cortissoz International,فرودگاه بین‌المللی ارنستو کورتیسوز,CO,Barranquilla,بارانکیلا,1
BAR,Qionghai Bo'ao,Baker Army Airfield (abandoned),US,Qionghai,جزیره بیکر,0
BAS,Balalae,فرودگاه بالالا,SB,Balalae,Ballalae,0
BAT,BAT,Chafei Amsei Airport,BR,,Barretos,0
BAU,Bauru,فرودگاه باورو,BR,Bauru,Bauru,0
BAV,Baotou,فرودگاه بائوتو ارلیبان,CN,Baotou,بائوتو,0
BAW,Biawonque,Biawonque Airport,GA,Biawonque,Biawonque,0
BAX,Barnaul,فرودگاه بارنائول,RU,Barnaul,بارنائول,0
BAY,Baia Mare,فرودگاه بایا ماره (Tautii-Magheraus Airport),RO,Baia Mare,بایا ماره,0
BAZ,BAZ,فرودگاه بارسلوس,BR,,Barcelos,0
BBA,Teniente Vidal,فرودگاه بالماسدا (Teniente Vidal Airport),CL,Balmaceda,Balmaceda,0
BBB,BBB,فرودگاه شهری بنسون (مینه‌سوتا),US,,بنسون,0
BBC,BBC,فرودگاه شهرستان بی سیتی (FAA: BYY),US,,بی سیتی,0
BBG,BBG,فرودگاه بوتاریتاری اتول,KI,,بوتاری تاری,0
BBH,Stralsund,Stralsund Barth Airport,DE,Stralsund,بارث,0
BBI,Biju Patnaik Intl,فرودگاه بیجو پاتنایک,IN,Bhubaneshwar,بوبانسور,0
BBJ,BBJ,فرودگاه بیتبورگ (former Bitburg Air Base),DE,,بیتبورگ,0
BBK,Kasane,فرودگاه کاسان,BW,Kasane,کاسان,0
BBL,Babolsar,Babolsar Airport,IR,Babolsar,بابلسر,0
BBM,Battambang,فرودگاه باتم‌بنگ,KH,Battambang,باتم‌بنگ,0
BBN,Bario,فرودگاه باریو,MY,Bario,Bario,0
BBO,Berbera,فرودگاه بربرا,SO,Berbera,Berbera,0
BBP,Bembridge,فرودگاه بمبریج,GB,Bembridge,Bembridge,0
BBQ,BBQ,فرودگاه کودرینگتون,AG,,Codrington,0
BBR,BBR,Baillif Airport,GP,,باس-تر,0
BBS,BBS,فرودگاه بلکبوشه,GB,,یاتلی,0
BBT,Berberati,فرودگاه بربیراتی,CF,Berberati,Berbérati,0
BBU,Baneasa Aurel Vlaicu International,فرودگاه بین‌المللی اورل ولایکو (Baneasa Airport),RO,Bucharest,بخارست,1
BBV,BBV,,CI,,,0
BBY,BBY,فرودگاه بامباری,CF,,بامباری,0
BBZ,BBZ,Zambezi Airport,ZM,,زامبزی,0
BCA,Baracoa,فرودگاه گوستاو ریزو,CU,Baracoa,Baracoa,0
BCB,BCB,فرودگاه ویرجینیا,US,,بلکسبرگ,0
BCD,Bacolod-Silay Intl,فرودگاه بین‌المللی باکولود-سیلای(replaced فرودگاه داخلی باکوولد سیتی),PH,Bacolod,Bacolod City,0
BCF,Bouca,فرودگاه بوکا,CF,Bouca,Bouca,0
BCG,Bemichi,Bemichi Airport,GY,Bemichi,Bemichi,0
BCH,Cakung,فرودگاه بائوکائو,TL,Baucau,بائوکائو,0
BCI,Barcaldine,فرودگاه بارکلدین,AU,Barcaldine,Barcaldine,0
BCK,Bolwarra,Bolwarra Airport,AU,Bolwarra,Bolwarra,0
BCL,Barra del Colorado,فرودگاه بارا دل کالردو,CR,Barra del Colorado,Barra del Colorado,0
BCM,Bacău International,فرودگاه بین‌المللی بکو,RO,Bacau,بکو,1
BCN,Barcelona-El Prat,فرودگاه بارسلونا,ES,Barcelona,ال پرات د یبرگات (near بارسلون),1
BCO,Jinka,Baco Airport (Jinka Airport),ET,Jinka,Jinka,0
BCP,Bambu,Bambu Airport,PG,Bambu,Bambu,0
BCQ,Brach,Brack Airport,LY,Brach,Brack,0
BCR,BCR,Novo Campo Airport,BR,,Boca do Acre,0
BCS,S Seaplane,فرودگاه سوترن سیپلین (FAA: 65LA),US,Belle Chasse,بل شسی,0
BCT,BCT,فرودگاه بوکارتن,US,,بوکا راتون,0
BCU,Bauchi,Bauchi Airport,NG,Bauchi,باوچی,0
BCV,BCV,Belmopan Airport,BZ,,بلموپان,0
BCW,Benguerra Island,فرودگاه جزیره بنگورا,MZ,Benguerra Island,Benguera Island,0
BCX,Beloretsk,Beloretsk Airport,RU,Beloretsk,بلورتسک,0
BCY,Bulchi,Bulchi Airport,ET,Bulchi,Bulchi,0
BCZ,Bickerton Island,Milyakburra Airport,AU,Bickerton Island,Milyakburra,0
BDA,L.F. Wade Intl,فرودگاه بین‌المللی ال.اف. وید (L.F. Wade Int'l Airport),BM,Bermuda,Ferry Reach (near همیلتون (برمودا)),1
BDB,Bundaberg,فرودگاه بوندابرگ,AU,Bundaberg,بوندابرگ,0
BDC,Barra Do Corda,Barra do Corda Airport,BR,Barra Do Corda,Barra do Corda,0
BDD,Badu Island,Badu Island Airport,AU,Badu Island,Badu Island,0
BDE,BDE,فرودگاه بین‌المللی باودت,US,,باودت,1
BDG,Blanding,فرودگاه شهری بلاندینگ,US,Blanding,بلندینگ,0
BDH,Bandar Lengeh,فرودگاه بندر لنگه,IR,Bandar Lengeh,بندر لنگه,0
BDJ,Syamsudin Noor Intl,فرودگاه سیامسودین نور,ID,Banjarmasin,بانجارماسین,0
BDK,BDK,,CI,,,0
BDL,Bradley Intl,فرودگاه بین‌المللی بردلی,,Windsor Locks,Windsor Locks (near هارتفورد),1
BDM,BDM,فرودگاه باندیرما,TR,,باندیرما,0
BDN,Talhar,Talhar Airport,PK,Badin,Badin,0
BDO,Husein Sastranegara,فرودگاه بین‌المللی حسین ساسترانگارا,ID,Bandung,باندونگ,1
BDP,Bhadrapur,فرودگاه بهادراپور (Chandragadhi Airport),NP,Bhadrapur,Bhadrapur / Chandragadhi,0
BDQ,Vadodara,فرودگاه هارنی سیویل,IN,Vadodara,وادودارا,0
BDR,Igor I. Sikorsky Memorial,فرودگاه سیکورسکی مموریال,US,Bridgeport,بریجپورت,0
BDS,Brindisi - Salento,فرودگاه کسال,IT,Brindisi,بریندیسی,0
BDT,Gbadolite,,CD,Gbadolite,,0
BDU,Bardufoss,فرودگاه باردوفوس,NO,Bardufoss,Bardufoss,0
BDV,Moba,,CD,Moba,,0
BDW,Bedford Downs,Bedford Downs Airport,AU,Bedford Downs,Bedford Downs,0
BDX,BDX,,US,,,0
BDY,BDY,فرودگاه ایالت باندون (FAA: S05),US,,بندن,0
BDZ,Baindoung,Baindoung Airport,PG,Baindoung,Baindoung,0
BEA,Bereina,Bereina Airport,PG,Bereina,برئینا,0
BEB,Benbecula,فرودگاه بنبکولا,GB,Benbecula,Benbecula,0
BED,Laurence G Hanscom,فرودگاه صحرایی هانسکم,US,Bedford/Hanscom,بدفورد,0
BEE,Beagle Bay,Beagle Bay Airport,AU,Beagle Bay,Beagle Bay,0
BEF,Bluefields,فرودگاه بلوفیلدز,NI,Bluefields,Bluefields,0
BEG,Belgrad Nikola Tesla,فرودگاه بلگراد نیکولا تسلا,RS,Belgrade,بلگراد,0
BEH,Southwest Michigan Regional,فرودگاه محلی ساوثوست میشیگان,US,Benton Harbor,بندر بنتون,0
BEI,Beica,Beica Airport,ET,Beica,Beica,0
BEJ,Kalimarau,فرودگاه کالیماراو (Kalimaru Airport),ID,Tanjung Redep,Tanjung Redeb,0
BEK,BEK,Bareli Airport,IN,,بریلی,0
BEL,Val De Cans Intl,فرودگاه بین‌المللی ول د کائس,BR,Belem,بلم (شهر),1
BEM,BEM,فرودگاه بوسمبیلی,CF,,Bossembélé,0
BEN,Benina Intl,فرودگاه بین‌المللی بنینه,LY,Benghazi,بنغازی,1
BEO,Belmont,فرودگاه بلمانت,AU,Newcastle,نیوکاسل (استرالیا),0
BEP,BEP,فرودگاه بلاری,IN,,بلاری,0
BEQ,Honington Raf,فرودگاه نیروی هوایی سلطنتی هانینگتون,GB,Bury St Edmunds,باری سنت ادموندز,0
BER,Berlin Brandenburg,All airports in Berlin (designated for new فرودگاه برلین برندنبورگ),DE,Berlin,Berlin,0
BES,Brest Bretagne,فرودگاه برست برتانی,FR,Brest,برست,0
BEU,Bedourie,فرودگاه بدوری,AU,Bedourie,Bedourie,0
BEW,Beira,فرودگاه بیرا,MZ,Beira,بریا,0
BEX,Raf Station,فرودگاه نیروی هوایی سلطنتی بنسون,GB,Benson,Benson,0
BEY,Beirut-Rafic Hariri Intl,پایگاه هوای یبیروت/فرودگاه بین‌المللی رفیق حریری بیروت,LB,Beirut,بیروت,1
BEZ,Beru,فرودگاه جزیره برو,KI,Beru,Beru,0
BFA,BFA,,PY,,,0
BFC,Bloomfield River,Bloomfield Airport,AU,Bloomfield River,Bloomfield,0
BFE,Bielefeld,Bielefeld Airport,DE,Bielefeld,بیله‌فلد,0
BFF,Western Nebraska Regional,فرودگاه محلی وسترن نبراسکا (William B. Heilig Field),US,Scottsbluff,اسکاتسبلاف,0
BFH,BFH,فرودگاه باکچری,BR,,کوریتیبا,0
BFJ,Bijie Intl,فرودگاه بیجی,CN,Bijie,گوئیژو,0
BFL,Meadows Field,فرودگاه صحرایی میدوس,US,Bakersfield,بیکرزفیلد,0
BFN,Bloemfontein Intl,فرودگاه بلومفونتن,ZA,Bloemfontein,بلومفونتن,1
BFO,Buffalo Range,Buffalo Range Airport,ZW,Chiredzi,Chiredzi,0
BFP,BFP,فرودگاه شهرستان بیور (FAA: BVI),US,,باور فالس,0
BFQ,Bahia Pinas,Bahia de Piña Airport,PA,Bahia Pinas,Bahia de Piña,0
BFR,BFR,فرودگاه شهری ویرجیل ال. گریسام,US,,بدفورد,0
BFS,Belfast Intl,فرودگاه بین‌المللی بلفاست,GB,Belfast,بلفاست,1
BFT,BFT,فرودگاه شهرستان بووفرت (FAA: ARW),US,,شهرستان بیوفورت,0
BFU,BFU,فرودگاه بنگبو,CN,,بنگبو,0
BFV,Buri Ram,فرودگاه بوریرام,TH,Buri Ram,بوریرام (Buri Ram),0
BFW,BFW,,DZ,,,0
BFX,Bafoussam,فرودگاه بافووسام,CM,Bafoussam,Bafoussam,0
BGA,Palonegro Intl,فرودگاه بین‌المللی پالونگرو,CO,Bucaramanga,بوکارامانگا,0
BGB,Booue,Booue Airport,GA,Booue,Booue,0
BGC,Braganca,Bragança Airport,PT,Braganca,براگانسا,0
BGD,BGD,فرودگاه شهرستان هاچینسن (کانزاس),US,,بورگر,0
BGE,BGE,محله هوایی دیکیتر کانتی اینداستریال,US,,بینبریج,0
BGF,Bangui M'Poko Intl,فرودگاه بین‌المللی بانگوئی ام‌پوکو,CF,Bangui,بانگوئی,1
BGG,Bingol,,TR,Bingol ,,0
BGH,BGH,فرودگاه اببای,MR,,Boghe (Bogué),0
BGI,Grantley Adams Intl,فرودگاه بین‌المللی گرانتلی ادمز,BB,Bridgetown,بریج‌تاون,1
BGJ,Borgarfjordur Eystri,Borgarfjörður Airport,IS,Borgarfjordur Eystri,Borgarfjörður,0
